image_path,label
/content/drive/MyDrive/solar_PV/data//Denmark/gentofte/negative/ccfdc2e8-f586-442b-a98a-ee6615a21fc8.png,0
/content/drive/MyDrive/solar_PV/data//Denmark/herlev/negative/8d2b0974-ae30-4abf-b9ee-5ebfe88214f0.png,0
/content/drive/MyDrive/solar_PV/data//Denmark/gentofte/negative/168a31ad-5577-424e-b2f4-13e01c5e82c6.png,0
/content/drive/MyDrive/solar_PV/data//Denmark/gentofte/negative/aff2cb3f-02bd-4ac9-9a10-e7ab90462e19.png,0
/content/drive/MyDrive/solar_PV/data//Denmark/gentofte/negative/c1b6dfa8-a6ed-4227-8b25-861d21bd8afa.png,0
/content/drive/MyDrive/solar_PV/data//Denmark/gentofte/negative/d7012b52-f0c4-4a36-9747-537b9b09a94c.png,0
/content/drive/MyDrive/solar_PV/data//Denmark/herlev/negative/cfdd794b-0775-402d-ae96-0b54ab39033f.png,0
/content/drive/MyDrive/solar_PV/data//Denmark/gentofte/negative/6e2c7f43-794e-455c-b10e-d4bc7b701407.png,0
/content/drive/MyDrive/solar_PV/data//Denmark/gentofte/negative/8bbeaf52-7c48-4008-9165-23601e84d5da.png,0
/content/drive/MyDrive/solar_PV/data//Denmark/herlev/negative/8b0c9fe5-347d-4403-9c9a-ad4d7ddaefb3.png,0
/content/drive/MyDrive/solar_PV/data//Denmark/gentofte/negative/a2332f10-5d98-4185-a457-efa7b41d1006.png,0
/content/drive/MyDrive/solar_PV/data//Denmark/gentofte/negative/db32e684-d2a8-4152-9090-49faccdc51fd.png,0
/content/drive/MyDrive/solar_PV/data//Denmark/gentofte/negative/bec0ee07-f8d7-432c-8824-28623976b30b.png,0
/content/drive/MyDrive/solar_PV/data//Denmark/gentofte/negative/8a518872-0f02-4420-a9fd-352643348a0f.png,0
/content/drive/MyDrive/solar_PV/data//Denmark/gentofte/negative/b1b9a061-5c4d-4187-abf0-df0ea9755d39.png,0
/content/drive/MyDrive/solar_PV/data//Denmark/herlev/negative/3f5dcafd-b4f7-47eb-bb59-170c3cbc9e70.png,0
/content/drive/MyDrive/solar_PV/data//Denmark/gentofte/negative/ce781915-1df7-4141-9f50-c6b6cbc9f92c.png,0
/content/drive/MyDrive/solar_PV/data//Denmark/gentofte/negative/4dccea1d-fe96-47e3-8781-0cefafa0ea76.png,0
/content/drive/MyDrive/solar_PV/data//Denmark/gentofte/negative/ed241221-1b73-4227-9320-fa3029bb7ec1.png,0
/content/drive/MyDrive/solar_PV/data//Denmark/herlev/negative/493b0d20-d178-4d3c-baa0-6f5c33047d22.png,0
/content/drive/MyDrive/solar_PV/data//Denmark/gentofte/negative/9d5dd03b-eaef-48a2-ab89-2f0a28d64b14.png,0
/content/drive/MyDrive/solar_PV/data//Denmark/gentofte/negative/4f06fda9-dacf-40bf-aee5-4862b7cf212e.png,0
/content/drive/MyDrive/solar_PV/data//Denmark/gentofte/negative/79a29122-9000-47de-81bb-a57878ee2efa.png,0
/content/drive/MyDrive/solar_PV/data//Denmark/herlev/negative/625f5a81-897d-42f0-9047-96955eedb122.png,0
/content/drive/MyDrive/solar_PV/data//Denmark/herlev/negative/8cb5e457-5358-4840-a59d-5f927ac08b48.png,0
/content/drive/MyDrive/solar_PV/data//Denmark/gentofte/negative/38437fed-0087-46ac-a0eb-c17f384d8656.png,0
/content/drive/MyDrive/solar_PV/data//Denmark/gentofte/negative/0d4a5b1f-7543-4ce2-9cc3-febeddfc7d14.png,0
/content/drive/MyDrive/solar_PV/data//Denmark/gentofte/negative/040ad43f-a3f9-4c3d-92dc-16ba1275b468.png,0
/content/drive/MyDrive/solar_PV/data//Denmark/gentofte/negative/a4e7bce3-2641-4eeb-b4c2-4b3b01673151.png,0
/content/drive/MyDrive/solar_PV/data//Denmark/herlev/negative/2da235e2-a7d6-4dd3-bed2-0c1874451a1b.png,0
/content/drive/MyDrive/solar_PV/data//Denmark/gentofte/negative/6abd0b50-2a8c-4abb-89ef-554647db8087.png,0
/content/drive/MyDrive/solar_PV/data//Denmark/gentofte/negative/6ab83df2-d85b-4763-83dc-1a470dac035d.png,0
/content/drive/MyDrive/solar_PV/data//Denmark/gentofte/negative/946419ed-bb8e-400f-a56a-f57c8c3ac42d.png,0
/content/drive/MyDrive/solar_PV/data//Denmark/gentofte/negative/59068d2f-dbfd-45fd-8e1b-6c4a0e95514c.png,0
/content/drive/MyDrive/solar_PV/data//Denmark/gentofte/negative/821bd515-37df-4ac1-ae67-bd667499675e.png,0
/content/drive/MyDrive/solar_PV/data//Denmark/gentofte/negative/e17c9877-f7f3-4f76-bba1-cf8a03a821db.png,0
/content/drive/MyDrive/solar_PV/data//Denmark/gentofte/negative/6a73dd0b-d372-4495-926f-de433f51ca14.png,0
/content/drive/MyDrive/solar_PV/data//Denmark/gentofte/negative/a29afc65-a2f1-4301-aa65-cd095e409a98.png,0
/content/drive/MyDrive/solar_PV/data//Denmark/gentofte/negative/7da40dbb-b922-4100-84f7-368fb88966f2.png,0
/content/drive/MyDrive/solar_PV/data//Denmark/gentofte/negative/3ab7684d-1453-49a0-a09e-e7883598376d.png,0
/content/drive/MyDrive/solar_PV/data/Denmark/gentofte/positive/79a1af37-8f68-4c6b-ae81-59d23759217b.png,1
/content/drive/MyDrive/solar_PV/data//Denmark/gentofte/negative/99bdc07c-1e4f-4871-a7e4-9726b101bc34.png,0
/content/drive/MyDrive/solar_PV/data//Denmark/gentofte/negative/bf320b08-95db-4da4-8750-20da1db40a65.png,0
/content/drive/MyDrive/solar_PV/data//Denmark/gentofte/negative/7e67cbd3-abcb-44b9-bb71-97a3e2c190f5.png,0
/content/drive/MyDrive/solar_PV/data//Denmark/gentofte/negative/2c4d4b22-54d1-4b48-ba76-4936156889b3.png,0
/content/drive/MyDrive/solar_PV/data//Denmark/gentofte/negative/27e9ab30-5ed3-49a8-96bf-e6941349904f.png,0
/content/drive/MyDrive/solar_PV/data//Denmark/gentofte/negative/3d955f8f-cdb4-48b2-862f-02b3972fa453.png,0
/content/drive/MyDrive/solar_PV/data//Denmark/gentofte/negative/903b11aa-5856-450b-b99a-61651391f962.png,0
/content/drive/MyDrive/solar_PV/data//Denmark/herlev/negative/8823b57a-1cbe-44dd-a68c-9347eba25294.png,0
/content/drive/MyDrive/solar_PV/data//Denmark/gentofte/negative/763235bd-5165-46aa-bd10-6620d1035697.png,0
/content/drive/MyDrive/solar_PV/data//Denmark/gentofte/negative/c1938cb6-3957-40ee-9d6c-a5a2c79bc796.png,0
/content/drive/MyDrive/solar_PV/data//Denmark/gentofte/negative/132aaa1a-7fb9-4e6d-941f-b2ec8ba57ed7.png,0
/content/drive/MyDrive/solar_PV/data//Denmark/herlev/negative/14b95b23-9814-48cb-a330-47f2c5801eef.png,0
/content/drive/MyDrive/solar_PV/data//Denmark/gentofte/negative/06e3b845-bd87-4db0-8de6-6d8921f87acc.png,0
/content/drive/MyDrive/solar_PV/data//Denmark/gentofte/negative/1eccb9a4-4fee-4ac6-9ae6-faa7024352a4.png,0
/content/drive/MyDrive/solar_PV/data//Denmark/gentofte/negative/61232819-8f4c-470f-80a0-7a7730fe02f7.png,0
/content/drive/MyDrive/solar_PV/data//Denmark/herlev/negative/d646c242-0af2-4cf0-8dfa-a222d27fb832.png,0
/content/drive/MyDrive/solar_PV/data//Denmark/herlev/negative/69eb07fb-ae64-4323-a7c6-feaef419e075.png,0
/content/drive/MyDrive/solar_PV/data//Denmark/gentofte/negative/40e92168-51d2-4ee7-9bd3-8d5dcc471127.png,0
/content/drive/MyDrive/solar_PV/data//Denmark/gentofte/negative/c2593dce-d834-4a6e-9db3-fd555f3d9cbc.png,0
/content/drive/MyDrive/solar_PV/data//Denmark/herlev/negative/26276409-f872-41a5-b61f-41268fc3eed1.png,0
/content/drive/MyDrive/solar_PV/data//Denmark/herlev/negative/da85c137-4cb4-49ca-8bc8-7d2603956410.png,0
/content/drive/MyDrive/solar_PV/data//Denmark/gentofte/negative/992c2690-9c7a-41a4-ac86-ecc0900c475c.png,0
/content/drive/MyDrive/solar_PV/data//Denmark/gentofte/negative/048453b5-e9cc-4257-8794-e77831c88cec.png,0
/content/drive/MyDrive/solar_PV/data//Denmark/herlev/negative/efbaf388-3f5c-4516-a983-4b8cf7aa6f49.png,0
/content/drive/MyDrive/solar_PV/data//Denmark/gentofte/negative/dbf7fc84-1a8d-4dc0-8d70-fb01e6dc3e2e.png,0
/content/drive/MyDrive/solar_PV/data//Denmark/gentofte/negative/5f233181-9957-40ca-b580-22afa387f978.png,0
/content/drive/MyDrive/solar_PV/data//Denmark/herlev/negative/36a7faed-4d98-4fe9-bf33-798ab8caf1f8.png,0
/content/drive/MyDrive/solar_PV/data//Denmark/gentofte/negative/812cb996-c409-4277-b37d-8badbe961aff.png,0
/content/drive/MyDrive/solar_PV/data//Denmark/gentofte/negative/2e4027be-3fb0-4bf6-b700-845381e3b309.png,0
/content/drive/MyDrive/solar_PV/data//Denmark/herlev/negative/81827c51-43ea-4fd9-9fa5-3f5ce0f73247.png,0
/content/drive/MyDrive/solar_PV/data//Denmark/herlev/negative/fc363b78-f98a-4a60-a6f2-88b40153ad3d.png,0
/content/drive/MyDrive/solar_PV/data//Denmark/herlev/negative/620ad093-ab35-4619-8ac8-916fb8287116.png,0
/content/drive/MyDrive/solar_PV/data//Denmark/gentofte/negative/4acb7abf-1a64-4bed-b455-23f15e39cb58.png,0
/content/drive/MyDrive/solar_PV/data//Denmark/gentofte/negative/290fd872-94cd-45a5-a2e0-4b2be082e58f.png,0
/content/drive/MyDrive/solar_PV/data/Denmark/gentofte/positive/46a94f98-cf5d-48a6-a3f1-c4bb0750489f.png,1
/content/drive/MyDrive/solar_PV/data//Denmark/gentofte/negative/71a2ab5f-c835-41f4-b1f8-9f2d0dd7bb9f.png,0
/content/drive/MyDrive/solar_PV/data//Denmark/gentofte/negative/2ee9a14a-c30c-48b5-b1bd-acb4fa224b91.png,0
/content/drive/MyDrive/solar_PV/data//Denmark/herlev/negative/2e47bdcb-afa0-490c-a899-e734812d101a.png,0
/content/drive/MyDrive/solar_PV/data//Denmark/gentofte/negative/d7074df1-a248-4757-9173-f74b311cf7f3.png,0
/content/drive/MyDrive/solar_PV/data//Denmark/herlev/negative/c0dfe611-baaf-480a-8308-b2303a26d58d.png,0
/content/drive/MyDrive/solar_PV/data//Denmark/gentofte/negative/8267055b-4681-4838-9537-2089b4c86bec.png,0
/content/drive/MyDrive/solar_PV/data//Denmark/gentofte/negative/66543efc-60d5-492a-8c42-2abac6b32cbd.png,0
/content/drive/MyDrive/solar_PV/data//Denmark/gentofte/negative/e2f74eb6-7400-4b04-a669-3d289199a029.png,0
/content/drive/MyDrive/solar_PV/data//Denmark/herlev/negative/b6cbe0c3-02d0-4f0e-8204-1b9622a5becf.png,0
/content/drive/MyDrive/solar_PV/data//Denmark/gentofte/negative/d1724af7-d5e5-4280-ab23-b5f8b2774132.png,0
/content/drive/MyDrive/solar_PV/data//Denmark/herlev/negative/3d90a5c9-dabf-49fb-9b1f-7d115b0664d9.png,0
/content/drive/MyDrive/solar_PV/data//Denmark/gentofte/negative/34867428-2422-4797-84f4-5adf7c1fdf76.png,0
/content/drive/MyDrive/solar_PV/data//Denmark/herlev/negative/aba7396d-37c5-4832-ae1c-70cffa4441c1.png,0
/content/drive/MyDrive/solar_PV/data//Denmark/gentofte/negative/83eb3c89-e3a4-400c-a6fe-850c4416b00c.png,0
/content/drive/MyDrive/solar_PV/data//Denmark/gentofte/negative/a7de3f8a-c5c8-4cbd-9f6e-07144971a409.png,0
/content/drive/MyDrive/solar_PV/data//Denmark/gentofte/negative/e728a7cb-4273-4b6d-b487-a2ad050ebb56.png,0
/content/drive/MyDrive/solar_PV/data//Denmark/herlev/negative/6309ac9d-76ed-49de-a46d-1ff8750ec406.png,0
/content/drive/MyDrive/solar_PV/data//Denmark/gentofte/negative/a4b23112-aa4a-4e51-8a6d-f1ec978ff6f5.png,0
/content/drive/MyDrive/solar_PV/data//Denmark/gentofte/negative/32e04db5-2c4b-4218-917d-75ddadf72d81.png,0
/content/drive/MyDrive/solar_PV/data//Denmark/gentofte/negative/ef1b66a4-3d4b-49ba-8e0d-fad6a351e196.png,0
/content/drive/MyDrive/solar_PV/data//Denmark/gentofte/negative/d99a602d-5418-4cb6-b88e-c4bd394ec4bb.png,0
/content/drive/MyDrive/solar_PV/data//Denmark/gentofte/negative/c74c655b-b549-4289-a6bf-c8d523239536.png,0
/content/drive/MyDrive/solar_PV/data//Denmark/gentofte/negative/0dd01da8-1cba-48bf-98f2-4e7d9b88adea.png,0
/content/drive/MyDrive/solar_PV/data//Denmark/gentofte/negative/ac3fb0ea-0144-4769-8c8b-aae38d6774b6.png,0
/content/drive/MyDrive/solar_PV/data//Denmark/gentofte/negative/746bdfac-2f95-43a7-84fa-ed53795b9c0f.png,0
/content/drive/MyDrive/solar_PV/data/Denmark/gentofte/positive/50a81cbf-53f5-4502-8770-c7d94e50be52.png,1
/content/drive/MyDrive/solar_PV/data//Denmark/gentofte/negative/04fec396-ee01-4437-b17b-6ab464f8eba0.png,0
/content/drive/MyDrive/solar_PV/data//Denmark/herlev/negative/29ce7d9f-8bc6-4533-8e81-27c1eced90ce.png,0
/content/drive/MyDrive/solar_PV/data//Denmark/gentofte/negative/ecae4afd-02bf-4400-b525-a333ba6b944d.png,0
